Questioner.Quote.Offer,Lender ID,Amortization,Status,Month#,TopicCreatedOn
3b2ea443-f0e9-412d-9a3c-f63adf4dcdfcb38b882f-12e5-49db-a50a-c9c9c871ed38b56790ba-d20e-4ac4-bdf0-85310b15f2b0,83,Variable,1,6,2018-06-08 18:26:25 GMT
0dd4c2b5-6d16-4667-b385-267935905f73eefaf205-52b7-4f35-8f66-87173dc12c574f661964-eb80-437e-94b0-07b318ae9da0,83,Variable,1,6,2018-06-08 20:13:17 GMT
ff23a4c7-2b92-4e22-9918-4086dd7e5dcf7946647f-f7f5-44ca-ae80-4fa80355ab413152832e-0afe-4bd7-a6a3-3fd65061260c,83,Variable,1,6,2018-06-08 22:58:41 GMT
95358118-1e99-4512-b85c-29e8d7f408ccd350fbee-bca7-4908-9248-975d0bcf1d7b22947374-6490-47b2-91cd-31dd776db0a7,83,Variable,1,6,2018-06-09 00:52:01 GMT
71958901-10ae-4b32-ab5e-9417429f5de77918c488-ed37-4f37-81d1-72bf7c84b9a43512ce42-4e3a-48e1-9138-42f26ed20d52,83,Variable,1,6,2018-06-09 01:02:32 GMT
0e1d1b7d-eebf-4ef7-865c-3a10bde3166936a39094-c0f7-4c50-b61f-480f32228589073feee7-93cf-4ba9-830e-9ae191f86848,83,Variable,1,6,2018-06-09 01:10:47 GMT
eb178190-9a11-4345-937c-32cf6e5d900bec6bde4c-fa2a-45b5-bb02-3b86a3e053df3468a35e-e10d-4f0d-b871-0fcd432cd947,136,Variable,1,6,2018-06-09 09:22:09 GMT
9791f18c-d6fb-49fb-95d3-410f756244dee5a366a1-1058-4dec-bcf5-86fdd6d27f995a8f8ab5-0fb3-4bc5-aa8a-2be729a80a58,83,Variable,1,6,2018-06-09 13:53:30 GMT
1753a7e3-b89e-4d1f-ba23-cea42caf9dd3942be64c-c964-4691-9361-d1a937701116df152890-906e-4fbe-bd00-1e1ef3377e32,83,Variable,1,6,2018-06-09 15:06:13 GMT
9fa457ba-ace9-4e11-9705-b727c01bedfe3b2c8fd2-8f0a-4336-b8a9-d90860a46e128ae37f80-13e4-40bf-9dd7-394fe2865e2e,83,Variable,1,6,2018-06-09 19:09:15 GMT
55f35292-6115-4ed8-9b52-f180ecda957ada9185c7-26b7-42eb-af1c-62e2fc48912ac77bf9fa-18bf-438c-a24d-3ca275025ccf,83,Variable,1,6,2018-06-09 20:06:36 GMT
55f35292-6115-4ed8-9b52-f180ecda957ada9185c7-26b7-42eb-af1c-62e2fc48912a06357421-8160-4fe3-884d-67910d582a5e,9,Variable,1,6,2018-06-09 20:07:47 GMT
14baadc0-ec91-493b-b750-de07cb23dff70ee0e362-1aec-4961-becc-7436314bb4f4d5032030-ab3c-4aad-8c29-a237c1c68273,83,Variable,1,6,2018-06-09 20:08:13 GMT
b463aac4-5985-431b-9ea4-e3b4379d93ef1effc2a6-d1a9-42cf-b6d4-33a67a62a14e22db6061-0bba-4aef-870d-59a1784fc9a3,83,Variable,1,6,2018-06-09 21:43:58 GMT
f1b54967-ad71-4832-9a8a-9b3e4d3a85b8aa3990ad-6f24-431f-9539-4d4fbb39427b1b27b034-8698-465c-9ecc-e665c53a9364,232,Variable,1,6,2018-06-10 17:34:19 GMT
f1b54967-ad71-4832-9a8a-9b3e4d3a85b8aa3990ad-6f24-431f-9539-4d4fbb39427bc1190432-f8f1-4370-88db-b547036d3ff3,83,Variable,1,6,2018-06-10 17:37:15 GMT
29d1f133-9d53-4ccd-bb59-1cfee89ebaec6ac75327-1153-45f8-8a50-73cb001efec35961a7cf-e35c-4927-86a8-1014f092f588,83,Variable,1,6,2018-06-10 18:07:42 GMT
6b0ecf99-29bb-4f69-8e2b-a6a5d1f84cf32018678c-4223-4a26-b2fc-793ccc4d4655e4d3801f-34fc-402b-a346-2b3d97dc4a7f,83,Variable,1,6,2018-06-10 20:23:42 GMT
a433f9b4-571a-444a-a51b-3242389eca29e282c78c-d7f0-4320-8ec1-0f8eb6ea197edfbc0ad5-4fb0-42d8-8de9-ae0f16646264,83,Variable,1,6,2018-06-11 06:33:06 GMT
57ba4b99-5309-47ca-aad3-c41a8c5c052a0e3a8d1e-2f4e-4606-9e91-0028169c275e4b3f4766-91b7-4455-a194-bfbc7999e39d,136,Variable,1,6,2018-06-11 10:21:37 GMT
36ac9555-b054-4736-bec3-83e8e7c0b4c3f7796bb2-bd5a-4a41-afe5-4fd870257812c0dc828f-6124-4109-a011-980d8e27871b,83,Variable,1,6,2018-06-11 13:54:06 GMT
dde34c94-521d-4381-9a0d-c20a7fe98c40b8a1d053-1d2a-44c2-91c7-ea9aa6a2a707f590ea0c-b25c-4216-a6f8-1ddc418fd446,83,Variable,1,6,2018-06-11 15:36:33 GMT
a4e27643-bdd5-4c83-8490-a615dd3b8274271d7b24-b19a-4667-b8aa-879cb25f11fedfbc0ad5-4fb0-42d8-8de9-ae0f16646264,83,Variable,1,6,2018-06-11 15:38:28 GMT
557f11c4-95de-48e9-a203-61da822954fbc1d75527-32cd-4280-81a5-e68f5149a829d0304c87-46c3-4db2-a373-32cb24520fb3,83,Variable,1,6,2018-06-11 16:01:23 GMT
95e06da0-a6c6-4b4e-ae47-7556d45cd685cb0eb69a-6865-41e4-99f1-346013eafe11ace0411c-5f87-41ba-af7e-e7dca37680ae,83,Variable,1,6,2018-06-11 16:03:57 GMT
67c3071d-a6b9-4adf-9eae-aee8e5fa8a2846180d6f-01a3-49db-835e-4ec5869cc4f9a0ef5e29-7296-4395-b30a-ff9efafe7e26,232,Variable,1,6,2018-06-11 18:42:06 GMT
a56b113c-5d01-4a47-b005-ee68e5ef98a0f3659eeb-a6fc-4f36-bb46-87a29c592d9ccc5a7963-54c1-4d3d-bd94-2ff620d91615,83,Variable,1,6,2018-06-11 22:07:37 GMT
72b64734-93cf-4ab4-9b14-c257e75aeaf7081ef175-404a-4e22-99f2-6274ee22e779e9e0d8a3-b5ab-4b0d-beb7-69b35054d8e0,9,Variable,1,6,2018-06-11 22:59:20 GMT
c8b2d3d9-cb9a-4a24-b06d-014f98ce928fe5d393cc-4f75-4c22-90cd-3bda33ddd8f77c7c62b8-667a-47da-9517-fc624b32e0a6,83,Variable,1,6,2018-06-12 07:18:38 GMT
c8b2d3d9-cb9a-4a24-b06d-014f98ce928fe5d393cc-4f75-4c22-90cd-3bda33ddd8f77e57e3ca-9fcd-4ac9-b93a-d974d285ebaf,9,Variable,1,6,2018-06-12 07:18:58 GMT
8ad0688a-240b-4bfe-8509-29db5ff3e2667af0dbec-c39a-4369-a5ca-c4795ba65f81f87c6aaf-60de-4296-86a5-f1bd6f13e0ae,83,Variable,1,6,2018-06-12 10:55:10 GMT
74266be7-64e8-4f57-bfa6-f9c287b8bf2d69f7f879-16b4-4767-9d2b-31933ce762c885242fd8-4873-4dcb-9102-e8371e8ca457,83,Variable,1,6,2018-06-12 13:08:54 GMT
2bc7ef85-c446-4781-89fd-83e202906d7f34e16eeb-0844-4d6b-9f0a-01e18f425b0e25614a97-124a-4a7f-96af-eeaf96094a1e,83,Variable,1,6,2018-06-12 13:22:48 GMT
7a86c43c-4d75-411f-9efc-45307ee5e90bd61927c1-f871-4fb5-b09b-b0c25634d769bd7fe2a8-5d12-4c8c-9141-7cfd44a55eac,83,Variable,1,6,2018-06-12 18:32:26 GMT
62a1b083-967a-49a1-83ba-110991f0b44b7de1f7fb-457b-49f5-b0eb-7d10f870235b5a102ae8-efc1-4de4-8495-84c9aa95d5d1,83,Variable,1,6,2018-06-12 20:39:03 GMT
1c5f137a-36d2-4660-8d4a-2ca3ce638cb9d89aa56e-8fa3-4f7f-97ad-fdf42cf95b9152debb91-07d2-4b18-8a0c-4aa6e5d38160,232,Variable,1,6,2018-06-13 04:17:14 GMT
367f9c21-f9eb-4b31-ba8a-39fa470332986ae44168-6f5b-4dea-b360-83568d59f4a3b08270f3-52cd-4cb2-9edb-7d54dba37b79,83,Variable,1,6,2018-06-13 05:32:15 GMT
4c5f8560-1160-40c5-a511-92e7f48462d5710601a5-e4a2-4594-96f2-9753363b1764c1cc3caf-3f72-4cc8-8aad-4616b333d8b5,83,Variable,1,6,2018-06-13 15:25:05 GMT
bb83bb92-805d-40c7-a975-27bd64e1972049ea668b-4c9c-4814-a157-f3b1efa7394738d0b113-9371-4e01-ba3e-e54839f04d88,83,Variable,1,6,2018-06-13 16:40:07 GMT
dded1841-8130-4af5-a6ea-8eb686a2484f57cb69c3-72ed-43f8-9ccc-941aef298a5b8846579e-0e99-4f15-a8d1-152a77237c70,83,Variable,1,6,2018-06-14 17:14:17 GMT
fd867a52-f8fe-48bc-98c0-65233d7d9372614ac57f-c995-4d53-836c-2cebeea758b32f9b62ef-2b50-4bb5-b4cc-377c3e62f367,83,Variable,1,6,2018-06-14 18:28:06 GMT
9d0e7bd0-6506-4031-be60-48cd489801394e3be184-cb92-4094-a580-ae082c8965b797d4638e-3d34-4f37-be69-610d5e1d9c1c,83,Variable,1,6,2018-06-14 23:31:51 GMT
9d0e7bd0-6506-4031-be60-48cd489801394e3be184-cb92-4094-a580-ae082c8965b797d4638e-3d34-4f37-be69-610d5e1d9c1c,83,Variable,1,6,2018-06-14 23:33:04 GMT
9d0e7bd0-6506-4031-be60-48cd489801394e3be184-cb92-4094-a580-ae082c8965b797d4638e-3d34-4f37-be69-610d5e1d9c1c,83,Variable,1,6,2018-06-14 23:33:39 GMT
9d0e7bd0-6506-4031-be60-48cd489801394e3be184-cb92-4094-a580-ae082c8965b797d4638e-3d34-4f37-be69-610d5e1d9c1c,83,Variable,1,6,2018-06-14 23:35:32 GMT
2e47f3cf-4044-4432-b381-051f360ea461917a4239-1e93-45e7-bab9-80df79afd493203221a5-1486-43e1-b83e-f47a50209f55,83,Variable,1,6,2018-06-16 03:47:24 GMT
920ec9b4-1dc7-4b24-a6dd-109eee400d61831d3b55-1e3f-4b71-a770-474509657005647ac4d2-cd15-42bd-be5a-28b6596a1edd,232,Variable,1,6,2018-06-16 05:17:28 GMT
920ec9b4-1dc7-4b24-a6dd-109eee400d61831d3b55-1e3f-4b71-a770-474509657005fa32a21f-9db8-49c6-8ede-a0f3ee011db0,83,Variable,1,6,2018-06-16 05:18:26 GMT
99df45d1-41b1-410a-896e-13ae9adc6ab8d88ed5b0-0a51-47a9-b03e-4421ad9cca7fe8be162f-9abb-4da9-90a1-da13362c41f6,136,Variable,1,6,2018-06-16 15:51:26 GMT
99df45d1-41b1-410a-896e-13ae9adc6ab8d88ed5b0-0a51-47a9-b03e-4421ad9cca7fbf8f86ea-a90b-4621-99bd-393c528d2c13,232,Variable,1,6,2018-06-16 15:52:57 GMT
03d16dd2-2ca8-4fe8-a990-7c40ac2d831bb5bcef8c-5cc8-42f5-adac-e72412b9bab9a5540a19-a677-46a6-bcce-5954f09480a3,83,Variable,1,6,2018-06-16 18:01:33 GMT
1351c878-4f69-4e91-9099-c86dcecc1c8bf35273df-3b4d-4340-b2d8-05a25c2c56df3618ad21-6a97-4354-837c-b975f7464208,83,Variable,1,6,2018-06-16 18:51:44 GMT
f878dccf-d2af-4ed5-9f0c-b69722f29a746829831d-9498-42f4-ae7c-a0e07b1bb06b7a8cb21e-ece5-4493-a2be-3dbe138bd7d6,83,Variable,1,6,2018-06-16 19:38:48 GMT
9d1e61c9-8869-48d6-afd1-7d61da5c19d643c42a69-c7d7-444b-98b2-f13e427cc5a2e02606ea-58a2-488f-9e1e-fa21b1c8fcbd,232,Variable,1,6,2018-06-17 00:28:48 GMT
951c9ef9-3e9f-4f72-81b8-55dddd911b2710b99b1c-b70b-4dd0-84a5-d1d602b5e79506ec2c70-1eda-4a7a-b8e7-c287b0c7fece,83,Variable,1,6,2018-06-17 02:36:33 GMT
951c9ef9-3e9f-4f72-81b8-55dddd911b2710b99b1c-b70b-4dd0-84a5-d1d602b5e795f391c390-92cd-49ea-b9ca-0a6235211ea2,165,Variable,1,6,2018-06-17 02:38:49 GMT
951c9ef9-3e9f-4f72-81b8-55dddd911b2710b99b1c-b70b-4dd0-84a5-d1d602b5e79535ad8625-44a3-4308-9ec1-aa892f10b403,232,Variable,1,6,2018-06-17 02:40:40 GMT
e925e743-82c8-4da8-b8b3-c963aa968b8047fabd1b-dc25-42ea-826a-67f98dca2ed88a472386-4d84-4da3-bc68-18a3267b2b62,83,Variable,1,6,2018-06-17 19:22:39 GMT
e925e743-82c8-4da8-b8b3-c963aa968b8047fabd1b-dc25-42ea-826a-67f98dca2ed88a472386-4d84-4da3-bc68-18a3267b2b62,83,Variable,1,6,2018-06-17 19:26:10 GMT
4dad24e4-89ab-4fc3-b79e-3b5cf3f021f73925c4d7-f23a-4184-a1b1-27a5c608862c87dd4c1b-5264-4e97-9954-4cbe739c51d3,83,Variable,1,6,2018-06-17 22:02:20 GMT
ee12bf23-f8cd-466e-b70e-2c1581baf9fdda6bbf09-d640-4dfc-a9a5-696417d4bd30b0b2f870-fe70-49c1-814e-4f21df572642,7,Variable,1,6,2018-06-18 14:41:14 GMT
bc0ee609-bde0-47a6-850f-8ac664c851096163f189-e5aa-4cbb-a09a-0624da8fb1639eb049e1-0c14-46a0-9cb4-fefe20033380,232,Variable,1,6,2018-06-18 22:35:18 GMT
1f65b4f3-ab30-45a0-b90b-2c11db7701bc617ce04d-a34b-4367-a8f2-49922907b7ce8a101ab5-5779-412b-a2f6-a5e6d95e5c6a,232,Variable,1,6,2018-06-19 14:12:05 GMT
efa2f6ca-1b68-45e2-8121-df76344fdd26da05f0d9-e0b7-4542-a9cc-424594cdccb887a4bffa-16cc-422b-b094-6820d14338e2,83,Variable,1,6,2018-06-19 17:11:30 GMT
6e96a26f-9b3d-4f2a-91fc-8a161ef38744a81ec1c7-d9d0-412b-a5ba-67fab64f8d34200f660b-de44-4905-be56-c8ba95117daf,83,Variable,1,6,2018-06-19 21:43:20 GMT
16e9617a-7d5c-477b-93bd-f127982aeeba2e879aea-f082-4109-8d1b-b6b6f55de62e4b4848c8-53d9-4b9c-9542-26328e59f521,136,Variable,1,6,2018-06-19 22:29:22 GMT
30eb1f25-f538-445e-9e04-39960c84e7bc8456eb60-1acd-4d7d-b040-14f2c7ff6b55235a8390-b55c-4f5b-96bf-266f702fcc8b,83,Variable,1,6,2018-06-20 05:00:11 GMT
d58935ae-945b-468a-bd02-582038909592bc9ae128-3c4b-4371-a6cb-4a612277ad3ef62eb863-f844-43c8-9ef1-69259aa3ec7b,232,Variable,1,6,2018-06-20 06:09:01 GMT
273504f5-c482-4333-a896-d5ea27de83865ce781f1-b8af-486f-9ace-a1fd4f0851d32a2dbdda-2726-4143-9009-8faacb5237af,83,Variable,1,6,2018-06-20 15:19:17 GMT
5d27d609-4b16-4ecb-8db5-7031b05d6fcbfd9be6f6-56a4-470a-a188-9a4d2a5fc468a1d4fcfc-e13e-481e-bf8e-a549cd92cecf,136,Variable,1,6,2018-06-20 19:25:26 GMT
e2af3ee3-4611-4a9f-b288-680939a4faaf408ae7fb-3cb7-4b60-8248-b47717a5e954fce52d21-e18e-4d60-9791-82c675c603f0,83,Variable,1,6,2018-06-20 19:33:53 GMT
8001f1b4-4174-4105-9c60-0d94a69034b6f633297c-e48c-482d-a2b4-4cb0544522fcd308d79e-fa2c-4c1f-a0cb-24adcd6569c1,232,Variable,1,6,2018-06-20 23:03:32 GMT
fa32c91e-83f9-4a02-b1ce-41a0ea4bf7cfe53b0133-7414-4050-828d-b51dfa5138d523ab5883-bccd-4f8d-8067-9c8dc196cebc,136,Variable,1,6,2018-06-21 02:26:34 GMT
97fb4122-aaf6-4f5f-911d-deb0fb0c70ea98baf5a4-4dfe-4745-b543-a67bcc2531e469fafb8d-f96e-4f20-bda6-5c5e46f77483,83,Variable,1,6,2018-06-21 07:03:23 GMT
15c0e059-2d0a-40e3-bab2-adbe95836e7d0e92699c-685b-41d8-a692-048ffffb7facfa7ae72f-4c07-4f74-9541-85e51fa5bfa9,83,Variable,1,6,2018-06-21 18:44:48 GMT
ddfc2778-7621-4bf6-ad5e-19d5d30563ca1c32cba3-708c-42ae-bca3-7347c74314b4346fbe4c-636b-4954-96ea-b063f9c988b4,136,Variable,1,6,2018-06-21 20:54:46 GMT
54add6b8-1ffd-475a-b217-3bad4eb0cb1f72bb700e-37c6-4355-9fc2-9acc11aca1b0aebcaa8e-7998-40c1-b8df-9ae976e8eee4,83,Variable,1,6,2018-06-22 17:29:10 GMT
151306e0-6315-4184-b37a-5b8b518a2d733caf6fcb-a10a-497c-a1f3-9d0c4d1c9e4819a0a672-e1e1-4f95-af4a-01927b4d131e,83,Variable,1,6,2018-06-22 20:07:52 GMT
281e797b-d5bd-4feb-b471-a58b239a1ad755e169a0-7a96-4669-a643-de2cabb029a5c46ebb2c-67b3-4415-9a98-c6f0d3f5c4c4,83,Variable,1,6,2018-06-23 04:43:17 GMT
4c460a56-8ddb-4615-b86a-32f0a17aa9eebfe1a6e5-c802-48e6-843b-e660a303940aaea07d6f-eb78-441f-a496-7ce7699fe9d9,83,Variable,1,6,2018-06-23 15:26:13 GMT
d8f2cf82-e6cf-4b6a-a07c-b20dd1165b9cd8159492-0079-4855-b6ee-cb4a341e6b98971f42b4-12f2-4e5f-af06-a5a8fc569023,83,Variable,1,6,2018-06-23 22:52:26 GMT
5ed190b6-372c-4482-8473-f2c5117302f7e1ed75d0-7d0f-4c5e-918e-ab40a31c310c997fcdfa-2f20-4169-998e-54897c510a4c,83,Variable,1,6,2018-06-24 13:32:30 GMT
5ed190b6-372c-4482-8473-f2c5117302f7e1ed75d0-7d0f-4c5e-918e-ab40a31c310c997fcdfa-2f20-4169-998e-54897c510a4c,83,Variable,1,6,2018-06-24 13:37:21 GMT
e8b48ab8-dfa6-4edf-aaeb-eccd5fd77bef30c5dd1f-dab6-4fcc-89f1-9df7e462f0bddc9ca759-bb85-4db1-980b-eb741b98eae6,83,Variable,1,6,2018-06-25 03:22:01 GMT
d62e0cf4-b1ca-4201-81c2-dee5f1dee98b68b0aeba-d975-4283-bbfd-cf08233ed24100bc98cc-85ab-4041-93b6-cc8f2fa22739,83,Variable,1,6,2018-06-25 13:10:18 GMT
e8b48ab8-dfa6-4edf-aaeb-eccd5fd77bef30c5dd1f-dab6-4fcc-89f1-9df7e462f0bddc9ca759-bb85-4db1-980b-eb741b98eae6,83,Variable,1,6,2018-06-25 15:15:15 GMT
57b1e794-faf8-40e9-86e1-5e8482befa45ae2f6753-6892-454d-a094-7cd27f55f3242a3f6dc3-3955-429a-9ee8-7198a999fe5a,83,Variable,1,6,2018-06-25 15:20:18 GMT
9c2a1e8f-d17e-496c-9b02-b4992f18c33528d86694-5c40-4c50-8a29-5f93a32d19856a4edd4d-a3a8-4e44-89ca-9e841c49f5ab,83,Variable,1,6,2018-06-25 21:30:01 GMT
ed0110c2-0855-48a7-8bbc-be3f8f23fcfd34ef4f99-9158-47b1-adab-28fc606c072f3d3e065f-e741-4ef1-9c14-91a395210936,83,Variable,1,6,2018-06-26 01:25:25 GMT
d738b311-8b81-4e06-b88b-4fc10746d344124a0d24-9b24-4bc9-a525-c4a39175c4f6f09e0be3-0130-45f2-8437-7a18914364af,232,Variable,1,6,2018-06-26 04:22:09 GMT
3df58d27-fc6b-4af9-809d-ae7327198972be14a77c-a197-4217-9cbe-608f6be580231ba36c4e-dd5b-4b7e-baf6-38ec8db21eca,83,Variable,1,6,2018-06-26 19:13:25 GMT
3df58d27-fc6b-4af9-809d-ae7327198972be14a77c-a197-4217-9cbe-608f6be580231ba36c4e-dd5b-4b7e-baf6-38ec8db21eca,83,Variable,1,6,2018-06-26 19:13:24 GMT
fd683b0c-e106-407e-b0ed-11aeb0b8afbcfdc1c41b-f910-408f-9c54-f04ef1166f2a3cb671a8-61b8-4736-a808-3a2b17d08c28,83,Variable,1,6,2018-06-26 21:34:19 GMT
9d9ca757-3f99-4bcf-abde-8b8b6c6f8085f6ab31d3-1c1e-46e4-8cc2-ccecc1fc982511b388e6-4105-4803-ab01-d6d906282c25,83,Variable,1,6,2018-06-28 07:50:18 GMT
9ac38a69-605b-4a95-a796-fea173699f38ec7b15d8-e43a-4ac5-b635-5fff90cff23b9cb12924-d711-4e25-89c0-686593b7bcc4,83,Variable,1,6,2018-06-28 16:46:50 GMT
5edfd907-9db0-44f7-a247-877aa08b2df8af93ca52-09fa-443b-a4f5-c7dd83838506da2a12ca-dbc8-4d24-8254-6554ae33a001,83,Variable,1,6,2018-06-28 18:02:05 GMT
5edfd907-9db0-44f7-a247-877aa08b2df8af93ca52-09fa-443b-a4f5-c7dd83838506da2a12ca-dbc8-4d24-8254-6554ae33a001,83,Variable,1,6,2018-06-28 18:02:05 GMT
437162b3-9236-461f-8601-9126236e3f827c1a8905-8efb-4094-ae4e-f5db6ef9831679b8d2d9-4b4f-411a-a2bc-ee4210f6f13c,232,Variable,1,6,2018-06-29 12:32:01 GMT
2dc55aaf-9b1b-45b7-9968-cc56cbe9a92cf04f7377-1e88-4e33-827e-c87cc014244c2f42165f-b337-4f82-a885-ca86a4dd11f1,83,Variable,1,6,2018-06-30 14:28:50 GMT
eeaa03ef-12a5-491a-a73a-fb171c16afaa7212b309-b454-4716-8256-ca648652293dd7ab3060-aa8a-447e-bbdd-d7febb92850b,9,Variable,1,6,2018-06-30 17:20:27 GMT
3330a09d-32e5-4566-88c6-7969afe933094ed4044b-cd67-49e0-89ad-223c176a8e0e0db55b2c-8775-40ce-aa1a-02cace7583dd,136,Variable,1,6,2018-06-30 18:01:18 GMT
858e3e71-d1b4-4b5e-912c-36e15c9bcab016abb278-939a-42df-851f-efcf3a8204dacc3cd9f0-0dbb-423b-8286-22a58901eb93,83,Variable,1,7,2018-07-01 13:28:29 GMT
d525203d-55ef-46db-8563-bc63a114738a519054d3-ba88-42ed-8ff2-079e2ce3117c1c05e7e9-5491-45f7-9bcd-94df50c155c0,83,Variable,1,7,2018-07-02 13:45:49 GMT
9d4a1760-82ec-4b57-92b3-797904f3ba6e9c620404-6f17-44a2-8bb7-ac1352a3c1b2d5b600ac-7ead-488b-882a-470a85ec38ad,83,Variable,1,7,2018-07-02 17:23:34 GMT
501470a9-cca5-452d-b900-255427f2961218c19661-493e-4fd0-99e3-bc5265caf62efc41c39f-c880-44b9-b244-df6f396ff84b,232,Variable,1,7,2018-07-03 00:38:59 GMT
cb607ef4-663f-477b-a516-a68027c17b1dd6a0c321-2dc4-47a9-9e31-4811357b833e7a3e267c-5c48-4983-b39b-c3f3436531a2,83,Variable,1,7,2018-07-04 16:48:28 GMT
bcd6e4d2-4b31-4ac1-903a-2637dc48b942dd840a7a-0d91-4f3e-b5ce-42940b657128b2e36b2b-6693-46ed-b7a5-7f86ecc5511b,232,Variable,1,7,2018-07-05 10:38:30 GMT
3c64422a-f995-494b-b113-26544c6231d29614aea9-9128-473c-82ae-867f1825b58e0ff189f5-2be0-4259-a1ad-a1ce42da30ef,7,Variable,1.00E+00,7,2018-07-05 17:18:13 GMT
3c64422a-f995-494b-b113-26544c6231d29614aea9-9128-473c-82ae-867f1825b58e0ff189f5-2be0-4259-a1ad-a1ce42da30ef,7,Variable,1,7,2018-07-05 17:18:13 GMT
20875169-c9d7-4621-9ac3-b1a3535f426041581f9d-b4c8-4883-8b53-e7c17075545ef9955a5d-3b45-4176-a514-fafdcbacef2e,83,Variable,1,7,2018-07-06 04:32:34 GMT
56cdf5cf-e374-432a-9a29-f19fab621b6f4150d3b1-31fa-4d47-a394-26b751ddb789ba56c384-754e-4b67-9fae-3c36878697f9,232,Variable,1,7,2018-07-08 00:07:16 GMT
2ba2fd43-265f-4997-93fb-3c498b79eb0e473e6859-5e70-42a2-90d3-a96606a8220f1f9738dc-b143-436e-81cf-eb318ed63013,83,Variable,1,7,2018-07-08 06:33:04 GMT
c6bab1da-f987-4637-83ec-0ff36af4fb60489f1447-59c4-43f2-852a-4be7361b38cfe2ef4f34-99fd-4a65-8418-7f98fb16a38a,232,Variable,1,7,2018-07-08 13:18:10 GMT
a214c756-3d43-4de2-acc7-c4aff99fea5973c7c03b-c2c8-4fd5-962c-ec026980683f317b50db-4a49-45e8-bf59-68e09d94eeb1,83,Variable,1,7,2018-07-08 14:24:14 GMT
8df9c41b-d694-454b-b9e1-1fa2b79f1e41aab81f4f-a27f-4a00-b49d-45cfa33224b452982ef6-8683-4704-b3b3-9a721dfaa20d,232,Variable,1,7,2018-07-08 19:07:27 GMT
331fdf89-a40a-4ae5-b07f-69d10eb9a25f37da4341-5681-454d-bdae-f922e9c1563f0629f9d7-e1c4-46b0-934a-fcbda155a12f,83,Variable,1,7,2018-07-09 12:26:05 GMT
437cbf93-28a2-47aa-84d7-582506478637867f9b09-cb75-4037-bd33-bf374064581fd2a64432-dc1a-49b5-a7a3-642b55847e60,83,Variable,1,7,2018-07-09 16:51:05 GMT
437cbf93-28a2-47aa-84d7-582506478637867f9b09-cb75-4037-bd33-bf374064581fd2a64432-dc1a-49b5-a7a3-642b55847e60,83,Variable,1,7,2018-07-09 16:51:05 GMT
761aa4db-8657-4dfe-bd79-a113057c6be13e96fb17-6b57-46a6-bd3b-586193d291bd498e62a1-da14-4245-882f-9e753fcf6e0c,136,Variable,1,7,2018-07-09 17:57:01 GMT
6802b13b-84ec-41a5-978c-f848ca16c690fdd5306f-730d-4dca-a9d2-f84d9d3b94c152c0342e-4ba9-46dd-a272-bad4110a6fd2,83,Variable,1,7,2018-07-09 19:52:35 GMT
f6613615-919b-4591-9c61-40a83d08a26a0f900872-17d8-473e-8d31-d456765ddb96b42328f1-d9ec-4e26-b9ea-28346d1e484e,83,Variable,1,7,2018-07-09 21:26:46 GMT
2b27b951-5a1e-47ad-afb3-9fde0c6d1f3a6b4eb30d-d32a-4688-8659-9df01ccad0e82b1b5ff0-c35a-4729-b0c6-8b9c26055554,83,Variable,1,7,2018-07-09 22:17:56 GMT
2b27b951-5a1e-47ad-afb3-9fde0c6d1f3a6b4eb30d-d32a-4688-8659-9df01ccad0e82b1b5ff0-c35a-4729-b0c6-8b9c26055554,83,Variable,1.00E+00,7,2018-07-09 22:17:56 GMT
99543dc0-855f-4cfc-bca8-7c11afaf644949d2617b-685d-4a0c-a09f-53b671b9a5856e811a7a-599b-40f2-965b-b1442d784ee7,232,Variable,1,7,2018-07-09 22:46:18 GMT
05d707c6-550a-4482-ba8f-12c95d35c2375c1fa7f5-bb3a-4e01-8535-60546f358b4030188ece-ceb2-45eb-817c-247a9e6d23c9,83,Variable,1,7,2018-07-11 05:20:51 GMT
2663be92-17d1-4da1-805c-87c2540f4b9f5a4b436b-d27f-4cd0-bcff-5af3d19534726f8dd83b-1a55-4e43-8f43-991e2a943253,83,Variable,1,7,2018-07-11 13:17:00 GMT
0c2d0afd-0970-4550-8447-a8f8d13bc051ce2455fd-f756-497f-ad73-ca7b59563d5f453fe2ea-153e-4c45-a406-536d66569307,232,Variable,1,7,2018-07-11 18:15:33 GMT
9a4612bf-7959-4d3b-bb52-4dcb3a22405c808df768-91f7-4a12-a54f-21eb7bd89501cc9d0882-57e3-4c6f-a2cf-07b32fdf9b91,232,Variable,1,7,2018-07-12 15:33:47 GMT
62adc740-c366-495f-9802-a77bc68cbe5d583b35e1-0a11-4fbc-a36a-df26b74574bd33283edd-c63e-42ba-a75b-6c52454fc387,9,Variable,1,7,2018-07-12 21:57:21 GMT
48187e2f-e6b3-47c3-9f96-9a719bc7eba5d31b7f52-ca3b-480d-b630-348880a5ae128f516641-5438-4341-9193-bb09f48227f7,83,Variable,1,7,2018-07-12 22:09:29 GMT
03554ce6-6ddf-4dd4-a59d-5de92a7946aa843d536f-a95c-4636-b369-8e57c7e24abfadf157a7-a80f-499f-a8f3-8838ebc0ab83,136,Variable,1,7,2018-07-13 15:04:20 GMT
